year,days_published,newspaper_name,city,state,total_circulation,county,rucc,rucc_description,metro,latitude,longitude,state_full
2016,1,Salinas Valley Weekly,Salinas,Calif.,35000,Monterey,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,36.6889,-121.632,California
2016,1,Merced County Times,Merced,Calif.,35000,Merced,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.3055,-120.477,California
2016,1,Bowie Blade-News,Bowie,Md.,35000,Prince Georges,major,Metro - Counties in metro areas of 1 million population or more,1,38.9575,-76.742,Maryland
2016,1,Poland Town Crier,Poland,Ohio,35000,Mahoning,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,41.022,-80.6157,Ohio
2016,1,Canfield Town Crier,Boardman,Ohio,35000,Mahoning,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,41.0334,-80.6671,Ohio
2016,1,Telegram,Ecores,Mich.,35000,Wayne,major,Metro - Counties in metro areas of 1 million population or more,1,42.2445,-83.1458,Michigan
2016,1,Boise Weekly,Boise,Idaho,35000,Ada,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,43.6187,-116.215,Idaho
2016,1,Hastings Banner,Hastings,Mich.,34998,Barry,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.6498,-85.2886,Michigan
2016,1,Fort Bend Star,Stafford,Texas,34975,Fort Bend,major,Metro - Counties in metro areas of 1 million population or more,1,29.6272,-95.5654,Texas
2016,5,Focus Daily News,DeSoto,Texas,34932,Dallas,major,Metro - Counties in metro areas of 1 million population or more,1,32.5993,-96.8633,Texas
2016,1,Insight News,Minneapolis,Minn.,34900,Hennepin,major,Metro - Counties in metro areas of 1 million population or more,1,44.9778,-93.265,Minnesota
2016,1,Columbia Flier,Columbia,Md.,34856,Howard,major,Metro - Counties in metro areas of 1 million population or more,1,39.2005,-76.859,Maryland
2016,1,Other Paper,Columbus,Ohio,34816,Franklin,major,Metro - Counties in metro areas of 1 million population or more,1,39.9612,-82.9988,Ohio
2016,6,Bangor Daily News,Bangor,Maine,34763,Penobscot,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,44.8323,-68.7906,Maine
2016,1,Warren Reporter,Warren,N.J.,34655,Somerset,major,Metro - Counties in metro areas of 1 million population or more,1,40.6323,-74.5148,New Jersey
2016,7,Ledger The,Lakeland,Fla.,34636,Polk,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,28.1451,-81.9467,Florida
2016,1,Fort Lupton Press,Fort Lupton,Colo.,34571,Weld,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.0836,-104.798,Colorado
2016,1,Post Journal,Rockford,Ill.,34558,Winnebago,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.2631,-89.0612,Illinois
2016,7,Evansville Courier & Press,Evansville,Ind.,34492,Vanderburgh,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.9867,-87.5383,Indiana
2016,7,Courier-Post,Cherry Hill,N.J.,34471,Camden,major,Metro - Counties in metro areas of 1 million population or more,1,39.9035,-74.9947,New Jersey
2016,1,Courier Post/This Week,Cherry Hill,N.J.,34471,Camden,major,Metro - Counties in metro areas of 1 million population or more,1,39.9268,-75.0246,New Jersey
2016,1,Sun Gazette,Alexandria,Va.,34457,Alexandria city,major,Metro - Counties in metro areas of 1 million population or more,1,38.8184,-77.0862,Virginia
2016,1,Syracuse New Times,Syracuse,N.Y.,34363,Onondaga,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,43.0446,-76.147,New York
2016,1,Towson Times,Towson,Md.,34341,Baltimore,major,Metro - Counties in metro areas of 1 million population or more,1,39.3944,-76.6191,Maryland
2016,1,Seven Days,Burlington,Vt.,34311,Chittenden,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,44.4759,-73.2121,Vermont
2016,1,Clackamas Review,Clackamas,Ore.,34300,Clackamas,major,Metro - Counties in metro areas of 1 million population or more,1,45.4083,-122.568,Oregon
2016,5,Glendale News-Press,Glendale,Calif.,34200,Los Angeles,major,Metro - Counties in metro areas of 1 million population or more,1,34.1819,-118.247,California
2016,1,Reporter The,Cranford,N.J.,34179,Union,major,Metro - Counties in metro areas of 1 million population or more,1,40.6565,-74.3037,New Jersey
2016,1,New Times Broward/Palm Beach,Palm Beach,Fla.,34000,Palm Beach,major,Metro - Counties in metro areas of 1 million population or more,1,26.7098,-80.039,Florida
2016,2,Times-Citizen,Iowa Falls,Iowa,34000,Hardin,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,42.5191,-93.2662,Iowa
2016,1,Northern Express Weekly,Traverse City,Mich.,34000,Grand Traverse,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,44.7631,-85.6206,Michigan
2016,1,Monterey County Weekly,Seaside,Calif.,33965,Monterey,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,36.6149,-121.822,California
2016,1,Leader,Houston,Texas,33952,Harris,major,Metro - Counties in metro areas of 1 million population or more,1,29.7805,-95.3863,Texas
2016,1,East County Californian The,El Cajon,Calif.,33950,San Diego,major,Metro - Counties in metro areas of 1 million population or more,1,32.7974,-116.963,California
2016,1,Suburban/Metro Press,Millbury,Ohio,33930,Wood,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,41.5647,-83.4255,Ohio
2016,2,Garner-Cleveland Record,Garner,N.C.,33870,Wake,major,Metro - Counties in metro areas of 1 million population or more,1,35.7094,-78.6157,North Carolina
2016,2,Sterling Heights Sentry,Sterling Heights,Mich.,33773,Macomb,major,Metro - Counties in metro areas of 1 million population or more,1,42.581,-83.0304,Michigan
2016,7,Cape Cod Times,Hyannis,Mass.,33739,Barnstable,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,41.6517,-70.2885,Massachusetts
2016,1,Suburban News/Elizabeth City News,Elizabeth,N.J.,33730,Union,major,Metro - Counties in metro areas of 1 million population or more,1,40.6653,-74.1917,New Jersey
2016,2,Journal,Mt. Clemens,Mich.,33684,Macomb,major,Metro - Counties in metro areas of 1 million population or more,1,42.5983,-82.8787,Michigan
2016,1,Anaheim Bulletin,Anaheim,Calif.,33681,Orange,major,Metro - Counties in metro areas of 1 million population or more,1,33.8048,-117.899,California
2016,1,City Newspaper,Rochester,N.Y.,33681,Monroe,major,Metro - Counties in metro areas of 1 million population or more,1,43.161,-77.6109,New York
2016,7,Union-Leader/ New Hampshire Sunday News,Manchester,N.H.,33675,Hillsborough,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.9905,-71.4482,New Hampshire
2016,7,Huntsville Times,Huntsville,Ala.,33515,Madison,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,34.7843,-86.539,Alabama
2016,1,Birmingham-Bloomfield Eagle,Birmingham,Mich.,33375,Oakland,major,Metro - Counties in metro areas of 1 million population or more,1,42.5479,-83.2144,Michigan
2016,7,Free Lance-Star,Fredericksburg,Va.,33357,Fredericksburg city,major,Metro - Counties in metro areas of 1 million population or more,1,38.2992,-77.4871,Virginia
2016,1,Tucson Weekly,Tucson,Ariz.,33301,Pima,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.2217,-110.926,Arizona
2016,5,Conway Daily Sun,North Conway,N.H.,33200,Carroll,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,44.0525,-71.1249,New Hampshire
2016,1,Arvada Press,Arvada,Colo.,33145,Jefferson,major,Metro - Counties in metro areas of 1 million population or more,1,39.8097,-105.107,Colorado
2016,1,Stoughton Courier-Hub,Stoughton,Wisc.,33142,Dane,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.9223,-89.2234,Wisconsin
2016,1,Suburbanite The,Green,Ohio,33115,Summit,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.9483,-81.4757,Ohio
2016,1,Southfield Sun,Southfield,Mich.,33108,Oakland,major,Metro - Counties in metro areas of 1 million population or more,1,42.4773,-83.2587,Michigan
2016,1,Richmond Free Press,Richmond,Va.,33021,Richmond city,major,Metro - Counties in metro areas of 1 million population or more,1,37.5407,-77.4361,Virginia
2016,1,California Advocate,Fresno,Calif.,33013,Fresno,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,36.7468,-119.773,California
2016,1,ThisWeek Whitehall News,Whitehall,Ohio,33007,Franklin,major,Metro - Counties in metro areas of 1 million population or more,1,39.9683,-82.8832,Ohio
2016,7,Daily Gazette,Schenectady,N.Y.,33004,Schenectady,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.8025,-73.9275,New York
2016,1,Coral Springs Forum,Coral Springs,Fla.,33000,Broward,major,Metro - Counties in metro areas of 1 million population or more,1,26.2704,-80.2589,Florida
2016,1,Weatherford Telegram,Weatherford,Texas,33000,Parker,major,Metro - Counties in metro areas of 1 million population or more,1,32.7042,-97.7332,Texas
2016,1,Ventura County Reporter,Ventura,Calif.,33000,Ventura,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,34.2712,-119.229,California
2016,7,Ventura County Star/Sunday Star,Ventura,Calif.,33000,Ventura,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,34.2764,-119.225,California
2016,1,St Louis Argus,St Louis,Mo.,33000,St. Louis city,major,Metro - Counties in metro areas of 1 million population or more,1,38.627,-90.1994,Missouri
2016,1,Newcity,Chicago,Ill.,33000,Cook,major,Metro - Counties in metro areas of 1 million population or more,1,41.8781,-87.6298,Illinois
2016,1,Valley Advocate,Northampton,Mass.,33000,Hampshire,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.3242,-72.6505,Massachusetts
2016,1,Derry News,Derry,N.H.,33000,Rockingham,major,Metro - Counties in metro areas of 1 million population or more,1,42.8942,-71.2845,New Hampshire
2016,1,Suburban News,Spencerport,N.Y.,33000,Monroe,major,Metro - Counties in metro areas of 1 million population or more,1,43.1885,-77.8062,New York
2016,1,Verona Press,Verona,Wisc.,32964,Dane,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.9866,-89.5356,Wisconsin
2016,1,Oregon Observer,Oregon,Wisc.,32851,Dane,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.9252,-89.3889,Wisconsin
2016,1,Brighton Standard Blade,Brighton,Colo.,32842,Adams,major,Metro - Counties in metro areas of 1 million population or more,1,39.9685,-104.795,Colorado
2016,1,Free Times,Columbia,S.C.,32806,Richland,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,34.0007,-81.0348,South Carolina
2016,1,Independent The,Hazlet,N.J.,32806,Monmouth,major,Metro - Counties in metro areas of 1 million population or more,1,40.4265,-74.1711,New Jersey
2016,1,Daily News-Sun/Glendale-Peoria Today,Glendale,Ariz.,32785,Maricopa,major,Metro - Counties in metro areas of 1 million population or more,1,33.5673,-112.283,Arizona
2016,1,Boynton Forum,Boynton Beach,Fla.,32690,Palm Beach,major,Metro - Counties in metro areas of 1 million population or more,1,26.5282,-80.0811,Florida
2016,1,Royal Oak Review,Royal Oak,Mich.,32637,Oakland,major,Metro - Counties in metro areas of 1 million population or more,1,42.3803,-82.9049,Michigan
2016,1,Davis County Clipper,Bountiful,Utah,32633,Davis,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.8722,-111.864,Utah
2016,7,Charlotte Sun-Herald,Port Charlotte,Fla.,32632,Charlotte,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,26.9772,-82.0917,Florida
2016,3,Gaffney Ledger,Gaffney,S.C.,32550,Cherokee,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,35.0745,-81.6563,South Carolina
2016,1,Herald-Tribune,Cartersville,Ga.,32484,Bartow,major,Metro - Counties in metro areas of 1 million population or more,1,34.1629,-84.8004,Georgia
2016,1,East Brunswick Sentinel,East Brunswick,N.J.,32440,Middlesex,major,Metro - Counties in metro areas of 1 million population or more,1,40.4216,-74.4057,New Jersey
2016,2,Tri-County Times,Fenton,Mich.,32381,Genesee,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.7993,-83.7143,Michigan
2016,7,Bakersfield Californian,Bakersfield,Calif.,32291,Kern,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,35.3501,-119.031,California
2016,7,West County Times,Richmond,Calif.,32263,Contra Costa,major,Metro - Counties in metro areas of 1 million population or more,1,37.9337,-122.349,California
2016,1,Webster Times,Webster,Mass.,32200,Worcester,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.0446,-71.8748,Massachusetts
2016,1,Atlantic City Weekly,Atlantic City,N.J.,32178,Atlantic,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,39.3643,-74.4229,New Jersey
2016,1,Mansfield News-Mirror,Mansfield,Texas,32158,Tarrant,major,Metro - Counties in metro areas of 1 million population or more,1,32.5691,-97.1208,Texas
2016,2,Sunday Independent,Owosso,Mich.,32035,Shiawassee,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,42.9956,-84.1763,Michigan
2016,1,La Estrella de Tucson,Tucson,Ariz.,32000,Pima,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.1569,-110.878,Arizona
2016,1,Bakersfield News Observer,Bakersfield,Calif.,32000,Kern,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,35.3733,-119.019,California
2016,1,Two River Times,Red Bank,N.J.,32000,Monmouth,major,Metro - Counties in metro areas of 1 million population or more,1,40.348,-74.0674,New Jersey
2016,7,Post-Tribune,Merrillville,Ind.,32000,Lake,major,Metro - Counties in metro areas of 1 million population or more,1,41.4727,-87.3196,Indiana
2016,1,Knentertain/Bulletin,Kenosha,Wisc.,32000,Kenosha,major,Metro - Counties in metro areas of 1 million population or more,1,42.5847,-87.8212,Wisconsin
2016,1,Ann Arbor Observer,Ann Arbor,Mich.,31972,Washtenaw,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.2808,-83.743,Michigan
2016,2,Fraser-Clinton Chronicle,Clinton,Mich.,31892,Lenawee,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,42.0699,-83.9686,Michigan
2016,1,Hartford Area News,Hartford,S.D.,31709,Minnehaha,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,43.6208,-96.9447,South Dakota
2016,1,Troy Times,Troy,Mich.,31646,Oakland,major,Metro - Counties in metro areas of 1 million population or more,1,42.5817,-83.1458,Michigan
2016,7,Kalamazoo Gazette,Kalamazoo,Mich.,31610,Kalamazoo,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.2749,-85.5882,Michigan
2016,1,Hartford Advocate,Hartford,Conn.,31570,Hartford,major,Metro - Counties in metro areas of 1 million population or more,1,41.7637,-72.6851,Connecticut
2016,2,Hendricks County Flyer,Avon,Ind.,31550,Hendricks,major,Metro - Counties in metro areas of 1 million population or more,1,39.7596,-86.3791,Indiana
2016,1,Clifton Journal,Clifton,N.J.,31542,Passaic,major,Metro - Counties in metro areas of 1 million population or more,1,40.8631,-74.1575,New Jersey
2016,1,Style Weekly,Richmond,Va.,31519,Richmond city,major,Metro - Counties in metro areas of 1 million population or more,1,37.5407,-77.4361,Virginia
2016,1,Cape May Star and Wave,Cape May,N.J.,31418,Cape May,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.9408,-74.9041,New Jersey
2016,6,Pueblo Chieftain/ Sunday Chieftain,Pueblo,Colo.,31405,Pueblo,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.3292,-104.584,Colorado
2016,1,News-Enterprise,Los Angeles,Calif.,31400,Los Angeles,major,Metro - Counties in metro areas of 1 million population or more,1,34.0632,-118.274,California
2016,6,Post-Bulletin,Rochester,Minn.,31350,Olmsted,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,44.0164,-92.4729,Minnesota
2016,7,Tri-Valley Times,Pleasanton,Calif.,31317,Alameda,major,Metro - Counties in metro areas of 1 million population or more,1,37.6656,-121.881,California
2016,2,Eastsider,Eastpointe,Mich.,31281,Macomb,major,Metro - Counties in metro areas of 1 million population or more,1,42.4657,-82.946,Michigan
2016,2,Georgetown Times,Georgetown,S.C.,31223,Georgetown,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,33.3595,-79.296,South Carolina
2016,7,Quad-City Times,Davenport,Iowa,31201,Scott,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,41.5556,-90.6055,Iowa
2016,1,Catholic Times,La Crosse,Wisc.,31193,La Crosse,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,43.8232,-91.2277,Wisconsin
2016,1,Northside-Sandy Springs Neighbor,Vinings,Ga.,31185,Cobb,major,Metro - Counties in metro areas of 1 million population or more,1,33.864,-84.4661,Georgia
2016,1,North Side Journal,Chesterfield,Mo.,31000,St. Louis,major,Metro - Counties in metro areas of 1 million population or more,1,38.6631,-90.5771,Missouri
2016,7,Augusta Chronicle The,Augusta,Ga.,30901,Richmond,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,33.4743,-81.9635,Georgia
2016,7,Corpus Christi Caller-Times,Corpus Christi,Texas,30866,Nueces,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,27.7376,-97.287,Texas
2016,1,Chatham Citizen,Chicago,Ill.,30845,Cook,major,Metro - Counties in metro areas of 1 million population or more,1,41.8781,-87.6298,Illinois
2016,1,Johnson City News & Neighbor,Johnson City,Tenn.,30775,Washington,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,36.3134,-82.3535,Tennessee
2016,7,Lansing State Journal,Lansing,Mich.,30720,Ingham,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.7096,-84.5578,Michigan
2016,1,Mena Star,Mena,Ark.,30700,Polk,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,34.5811,-94.2373,Arkansas
2016,1,Fort Bend Sun,Missouri City,Texas,30633,Fort Bend,major,Metro - Counties in metro areas of 1 million population or more,1,29.5791,-95.5428,Texas
2016,2,Janesville Messenger,Janesville,Wisc.,30487,Rock,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,42.6833,-89.0154,Wisconsin
